time,altitude,velocity,q,mach,gimbal,theta,apoapsis,periapsis,theta_error
16.0000,5401.9003,615.9758,133405.0312,1.9254,-0.0003,1.4973,24653.4984,-6370980.8194,-0.0043
16.2500,5556.8966,624.6726,134904.9377,1.9565,-0.0003,1.4946,25357.3943,-6370978.2616,-0.0043
16.5000,5714.0696,633.4674,136369.2112,1.9881,-0.0003,1.4919,26077.3746,-6370975.4284,-0.0044
16.7500,5873.4437,642.3646,137797.1583,2.0202,-0.0003,1.4892,26814.0085,-6370972.2958,-0.0044
17.0000,6035.0440,651.3688,139188.0242,2.0528,-0.0003,1.4864,27567.8857,-6370968.8382,-0.0045
17.2500,6198.8970,660.4845,140540.9898,2.0860,-0.0003,1.4835,28339.6164,-6370965.0280,-0.0046
17.5000,6365.0300,669.7162,141855.1701,2.1198,-0.0003,1.4807,29129.8328,-6370960.8355,-0.0046
17.7500,6533.4716,679.0685,143129.6126,2.1542,-0.0003,1.4778,29939.1896,-6370956.2292,-0.0047
18.0000,6704.2513,688.5459,144363.2953,2.1892,-0.0003,1.4748,30768.3642,-6370951.1749,-0.0048
18.2500,6877.3997,698.1532,145555.1260,2.2248,-0.0003,1.4718,31618.0585,-6370945.6361,-0.0048
18.5000,7052.9487,707.8949,146703.9408,2.2611,-0.0003,1.4688,32488.9988,-6370939.5738,-0.0049
18.7500,7230.9310,717.7756,147808.5038,2.2982,-0.0003,1.4657,33381.9374,-6370932.9459,-0.0050
19.0000,7411.3805,727.8002,148867.5062,2.3359,-0.0003,1.4626,34297.6532,-6370925.7077,-0.0050
19.2500,7594.3323,737.9733,149879.5667,2.3745,-0.0003,1.4594,35236.9531,-6370917.8108,-0.0051
19.5000,7779.8224,748.2998,150843.2310,2.4137,-0.0003,1.4562,36200.6726,-6370909.2037,-0.0052
19.7500,7967.8881,758.7844,151756.9729,2.4539,-0.0003,1.4530,37189.6773,-6370899.8311,-0.0052
20.0000,8158.5678,769.4321,152619.1947,2.4948,-0.0003,1.4497,38204.8643,-6370889.6339,-0.0053
20.2500,8351.9008,780.2478,153428.2285,2.5366,-0.0003,1.4463,39247.1629,-6370878.5484,-0.0054
20.5000,8547.9277,791.2365,154182.3377,2.5793,-0.0004,1.4429,40317.5367,-6370866.5069,-0.0055
20.7500,8746.6904,802.4034,154879.7190,2.6230,-0.0004,1.4395,41416.9849,-6370853.4364,-0.0055
21.0000,8948.2318,813.7534,155518.5046,2.6676,-0.0004,1.4360,42546.5433,-6370839.2591,-0.0056
21.2500,9152.5958,825.2920,156096.7649,2.7132,-0.0004,1.4325,43707.2871,-6370823.8914,-0.0057
21.5000,9359.8279,837.0244,156612.5117,2.7599,-0.0004,1.4289,44900.3318,-6370807.2440,-0.0058
21.7500,9569.9743,848.9559,157063.7017,2.8076,-0.0004,1.4253,46126.8355,-6370789.2210,-0.0058
22.0000,9783.0830,861.0922,157448.2408,2.8565,-0.0004,1.4216,47388.0009,-6370769.7199,-0.0059
22.2500,9999.2027,873.4388,157763.9881,2.9065,-0.0004,1.4178,48685.0778,-6370748.6309,-0.0060
22.5000,10218.3836,886.0015,158008.7612,2.9577,-0.0004,1.4140,50019.3648,-6370725.8363,-0.0061
22.7500,10440.6773,898.7861,158180.3417,3.0101,-0.0004,1.4102,51392.2127,-6370701.2101,-0.0062
23.0000,10666.1365,911.7986,158276.4809,3.0638,-0.0004,1.4063,52805.0265,-6370674.6174,-0.0063
23.2500,10894.8153,925.0451,158294.9063,3.1189,-0.0004,1.4024,54259.2687,-6370645.9136,-0.0064
23.5000,11126.7710,938.5624,157357.7052,3.1715,-0.0004,1.3984,55758.1364,-6370614.9291,-0.0064
23.7500,11362.0757,952.3966,156151.2370,3.2182,-0.0004,1.3943,57308.5550,-6370581.4480,-0.0065
24.0000,11600.8028,966.5425,154906.5373,3.2659,-0.0004,1.3902,58911.2558,-6370545.2939,-0.0066
24.2500,11843.0264,981.0045,153621.9022,3.3147,-0.0004,1.3860,60568.0199,-6370506.2682,-0.0067
24.5000,12088.8212,995.7874,152295.7759,3.3646,-0.0004,1.3817,62280.6987,-6370464.1577,-0.0068
24.7500,12338.2631,1010.8961,150926.7525,3.4156,-0.0004,1.3774,64051.2166,-6370418.7341,-0.0069
25.0000,12591.4288,1026.3357,149513.5773,3.4677,-0.0004,1.3731,65881.5741,-6370369.7530,-0.0070
25.2500,12848.3962,1042.1117,148055.1488,3.5209,-0.0004,1.3686,67773.8499,-6370316.9520,-0.0071
25.5000,13109.2441,1058.2294,146550.5207,3.5753,-0.0005,1.3641,69730.2049,-6370260.0504,-0.0072
25.7500,13374.0525,1074.6946,144998.9031,3.6309,-0.0005,1.3596,71752.8849,-6370198.7470,-0.0073
26.0000,13642.9025,1091.5131,143399.6648,3.6876,-0.0005,1.3549,73844.2237,-6370132.7193,-0.0075
26.2500,13915.8764,1108.6911,141752.3341,3.7456,-0.0005,1.3502,76006.6471,-6370061.6215,-0.0076
26.5000,14193.0575,1126.2348,140056.6011,3.8048,-0.0005,1.3454,78242.6762,-6369985.0831,-0.0077
26.7500,14474.5305,1144.1507,138312.3180,3.8653,-0.0005,1.3406,80554.9310,-6369902.7071,-0.0078
27.0000,14760.3814,1162.4455,136519.5005,3.9270,-0.0005,1.3356,82946.1344,-6369814.0682,-0.0079
27.2500,15050.6973,1181.1261,134678.3286,3.9901,-0.0005,1.3306,85419.1164,-6369718.7102,-0.0080
27.5000,15345.5668,1200.1997,132789.1465,4.0544,-0.0005,1.3255,87976.8177,-6369616.1445,-0.0082
27.7500,15645.0797,1219.6734,130852.4633,4.1202,-0.0005,1.3204,90622.2944,-6369505.8475,-0.0083
28.0000,15949.3272,1239.5549,128868.9519,4.1873,-0.0005,1.3151,93358.7221,-6369387.2579,-0.0084
28.2500,16258.4020,1259.8520,126839.4491,4.2558,-0.0005,1.3098,96189.4008,-6369259.7741,-0.0086
28.5000,16572.3982,1280.5724,124764.9541,4.3257,-0.0005,1.3044,99117.7590,-6369122.7515,-0.0087
28.7500,16889.3353,1281.9857,120196.7796,4.3525,-0.0025,1.2990,100431.7474,-6369046.6423,-0.0088
29.0000,17205.8073,1277.2742,113519.7358,4.3362,-0.0016,1.2937,100100.1104,-6369037.8484,-0.0095
29.2500,17521.6079,1279.6509,107304.9038,4.3215,-0.0026,1.2883,99831.1154,-6369027.2992,-0.8087
29.5000,17836.8462,1275.8296,102571.1771,4.3308,-0.0018,1.2827,100470.9922,-6368976.1986,
29.7500,18151.4643,1272.4161,97101.8134,4.3189,-0.0018,1.2771,100310.4570,-6368961.2811,
30.0000,18465.5584,1269.3860,91987.6159,4.3084,-0.0018,1.2716,100200.7623,-6368944.6017,
30.2500,18778.8995,1266.7322,87205.4807,4.2992,-0.0027,1.2661,100140.1171,-6368925.9776,
30.5000,19091.8955,1264.4168,82721.4295,4.2911,-0.0014,1.2605,100123.6436,-6368905.5456,
30.7500,19404.3072,1262.4369,78517.6847,4.2842,-0.0026,1.2551,100150.5106,-6368883.3996,
31.0000,19716.2125,1260.7708,74571.4844,4.2783,-0.0024,1.2496,100217.3856,-6368859.2503,
31.2500,20027.3642,1259.4158,70867.7473,4.2736,-0.0032,1.2442,100323.2483,-6368833.0701,
31.5000,20337.8386,1258.3923,66830.8832,4.2672,-0.0028,1.2387,100469.8442,-6368804.6395,
31.7500,20647.7083,1257.6484,63494.6306,4.2614,-0.0025,1.2332,100652.1679,-6368774.1923,
32.0000,20956.8759,1250.4130,59711.8850,4.2337,-0.0025,1.2278,100024.1718,-6368791.4636,
32.2500,21265.7269,1250.1693,56795.1387,4.2298,-0.0035,1.2223,100269.8673,-6368758.2515,
32.5000,21573.8341,1250.1674,54052.8033,4.2266,-0.0034,1.2169,100544.6049,-6368722.7081,
32.7500,21881.0902,1243.6242,50914.3336,4.2014,-0.0034,1.2116,100010.1540,-6368737.9458,
33.0000,22188.1934,1244.0481,48505.0547,4.1998,-0.0039,1.2061,100337.3309,-6368699.5619,
33.2500,22494.3858,1244.6828,46235.9597,4.1988,-0.0036,1.2008,100689.0198,-6368658.7322,
33.5000,22800.1964,1238.7176,43610.9251,4.1757,-0.0036,1.1954,100231.4744,-6368672.2782,
33.7500,23105.3483,1239.7159,41609.0162,4.1760,-0.0042,1.1900,100626.6965,-6368628.5335,
34.0000,23409.8817,1234.0964,39281.5030,4.1541,-0.0042,1.1847,100215.3184,-6368640.9782,
34.2500,23713.8373,1235.4232,37511.6161,4.1556,-0.0054,1.1794,100648.7586,-6368594.0605,
34.5000,24017.2508,1230.1114,35441.8337,4.1348,-0.0054,1.1742,100278.0908,-6368605.5243,
34.7500,24319.8380,1231.7352,33874.1569,4.1374,-0.0057,1.1690,100745.0262,-6368555.2297,
35.0000,24622.2717,1226.6979,32028.5442,4.1175,-0.0057,1.1635,100410.3697,-6368565.8177,
35.2500,24923.4649,1221.8013,30297.7163,4.0982,-0.0057,1.1585,100094.8913,-6368575.8403,
35.5000,25224.5659,1223.8034,28989.4632,4.1021,-0.0064,1.1531,100604.1143,-6368521.6961,
35.7500,25524.9638,1219.1377,27440.3433,4.0836,-0.0064,1.1477,100318.5016,-6368530.9850,
36.0000,25824.2099,1214.5909,25984.9804,4.0656,-0.0064,1.1429,100048.8985,-6368539.7895,
36.2500,26123.7591,1216.9145,24888.2239,4.0705,-0.0066,1.1372,100592.4890,-6368481.6441,
36.5000,26422.3647,1212.5629,23581.3473,4.0532,-0.0066,1.1319,100347.8118,-6368489.8302,
36.7500,26719.8935,1208.3122,22351.6498,4.0363,-0.0066,1.1270,100116.5799,-6368497.5987,
37.0000,27017.1579,1210.9155,21430.9055,4.0422,-0.0090,1.1219,100687.8040,-6368435.0645,
37.2500,27314.1771,1206.8304,20323.2821,4.0258,-0.0090,1.1165,100477.4674,-6368442.3104,
37.5000,27610.1830,1202.8313,19279.6385,4.0098,-0.0090,1.1116,100278.4839,-6368449.1938,
37.8000,27964.0812,1198.1390,18105.8327,3.9910,-0.0090,1.1062,100053.7243,-6368457.0045,
38.0500,28259.0226,1201.0494,17380.9496,3.9980,-0.0129,1.1008,100653.6295,-6368389.2586,
38.3000,28553.4780,1197.2791,16501.8548,3.9828,-0.0129,1.0953,100483.7249,-6368395.3223,
38.5500,28846.9951,1193.5774,15672.0760,3.9678,-0.0129,1.0903,100322.7736,-6368401.0906,
38.8000,29139.5903,1189.9407,14888.5012,3.9532,-0.0129,1.0857,100170.2501,-6368406.5799,
39.0500,29431.2791,1186.3653,14148.2427,3.9387,-0.0129,1.0815,100025.6640,-6368411.8054,
39.3000,29723.4659,1189.5517,13599.1907,3.9467,-0.0125,1.0753,100647.8006,-6368337.9970,
39.5500,30014.9263,1186.0778,12927.4147,3.9326,-0.0125,1.0693,100515.5332,-6368342.9112,
39.8000,30305.5191,1182.6569,12292.1700,3.9187,-0.0125,1.0639,100390.0578,-6368347.5926,
40.0500,30595.2569,1179.2861,11691.2443,3.9050,-0.0125,1.0588,100270.9895,-6368352.0538,
40.3000,30884.1515,1175.9628,11122.5764,3.8915,-0.0125,1.0542,100157.9676,-6368356.3064,
40.5500,31172.2145,1172.6845,10584.2448,3.8782,-0.0125,1.0500,100050.6542,-6368360.3614,
40.8000,31460.2164,1176.1117,10188.8392,3.8871,-0.0213,1.0448,100686.9365,-6368279.6333,
41.0500,31748.1659,1172.9080,9698.3549,3.8740,-0.0213,1.0389,100588.4597,-6368283.4649,
41.3000,32035.3120,1169.7454,9233.6795,3.8611,-0.0213,1.0334,100494.9009,-6368287.1207,
41.5500,32321.6661,1166.6305,8635.7413,3.8444,-0.0213,1.0283,100407.4227,-6368290.5535,
41.8000,32607.2381,1163.5516,8207.3632,3.8276,-0.0213,1.0237,100324.4799,-6368293.8222,
42.0500,32892.0365,1160.5066,7802.8392,3.8109,-0.0213,1.0195,100245.7659,-6368296.9376,
42.3000,33176.0695,1157.4938,7420.6813,3.7945,-0.0213,1.0156,100171.0383,-6368299.9079,
42.5500,33459.3448,1154.5114,7059.5059,3.7782,-0.0213,1.0120,100100.0705,-6368302.7409,
42.8000,33741.8694,1151.5579,6718.0250,3.7622,-0.0213,1.0088,100032.6503,-6368305.4439,
43.0500,34024.3890,1155.2031,6467.9476,3.7677,-0.0300,1.0034,100672.6872,-6368215.1576,
43.3000,34306.9090,1152.2979,6157.5628,3.7518,-0.0300,0.9958,100610.7533,-6368217.7209,
43.5500,34588.6966,1149.4175,5863.8361,3.7362,-0.0300,0.9883,100551.8704,-6368220.1686,
43.8000,34869.7576,1146.5609,5585.7717,3.7207,-0.0300,0.9809,100495.8702,-6368222.5065,
44.0500,35150.0976,1143.7267,5322.4397,3.7053,-0.0300,0.9735,100442.5951,-6368224.7403,
44.3000,35429.7220,1140.9138,5072.9721,3.6901,-0.0300,0.9662,100391.8968,-6368226.8753,
44.5500,35708.6358,1138.1211,4836.5575,3.6751,-0.0300,0.9590,100343.6363,-6368228.9165,
44.8000,35986.8437,1135.3477,4612.4373,3.6601,-0.0300,0.9518,100297.6826,-6368230.8687,
45.0500,36264.3504,1132.5925,4399.9018,3.6453,-0.0300,0.9447,100253.9129,-6368232.7363,
45.3000,36541.1601,1129.8547,4198.2866,3.6307,-0.0300,0.9376,100212.2113,-6368234.5234,
45.5500,36817.2769,1127.1334,4006.9698,3.6161,-0.0300,0.9307,100172.4690,-6368236.2341,
45.8000,37092.7048,1124.4278,3825.3683,3.6017,-0.0300,0.9237,100134.5834,-6368237.8720,
46.0500,37367.4474,1121.7371,3652.9360,3.5874,-0.0300,0.9168,100098.4581,-6368239.4408,
46.3000,37641.5083,1119.0607,3489.1602,3.5732,-0.0300,0.9100,100064.0018,-6368240.9437,
46.5500,37914.8908,1116.3978,3333.5603,3.5591,-0.0300,0.9033,100031.1289,-6368242.3839,
46.8000,38187.7336,1120.0086,3185.6848,3.5451,-0.0300,0.8959,99999.7584,-6368243.7645,
47.0500,38461.1235,1117.3695,3078.9438,3.5511,-0.0387,0.8829,100594.2502,-6368134.5110,
47.3000,38733.8435,1114.7423,2943.2702,3.5373,-0.0387,0.8701,100565.2058,-6368135.8388,
47.5500,39005.8964,1112.1265,2814.2470,3.5236,-0.0387,0.8573,100537.4728,-6368137.1122,
47.8000,39277.2848,1109.5215,2691.5144,3.5099,-0.0387,0.8446,100510.9856,-6368138.3340,
48.0500,39548.0113,1106.9269,2574.7339,3.4964,-0.0387,0.8321,100485.6820,-6368139.5064,
48.3000,39818.0784,1104.3422,2463.5870,3.4830,-0.0387,0.8196,100461.5033,-6368140.6316,
48.5500,40087.4882,1101.7669,2357.7741,3.4696,-0.0387,0.8073,100438.3939,-6368141.7120,
48.8000,40356.2431,1099.2006,2257.0128,3.4564,-0.0387,0.7951,100416.3014,-6368142.7495,
49.0500,40624.3451,1096.6429,2161.0374,3.4432,-0.0387,0.7829,100395.1761,-6368143.7461,
49.3000,40891.7962,1094.0935,2069.5974,3.4301,-0.0387,0.7709,100374.9711,-6368144.7035,
49.5500,41158.5984,1091.5520,1982.4567,3.4171,-0.0387,0.7590,100355.6419,-6368145.6237,
49.8000,41424.7535,1089.0180,1899.3926,3.4042,-0.0387,0.7472,100337.1463,-6368146.5081,
50.0500,41690.2632,1086.4912,1820.1952,3.3913,-0.0387,0.7355,100319.4446,-6368147.3585,
50.3000,41955.1292,1083.9714,1744.6663,3.3786,-0.0387,0.7239,100302.4990,-6368148.1763,
50.5500,42219.3531,1081.4582,1672.6189,3.3659,-0.0387,0.7124,100286.2736,-6368148.9629,
50.8000,42482.9364,1078.9513,1603.8764,3.3533,-0.0387,0.7010,100270.7345,-6368149.7197,
51.0500,42745.8806,1076.4505,1538.2720,3.3407,-0.0387,0.6897,100255.8496,-6368150.4480,
51.3000,43008.1870,1073.9555,1475.6481,3.3282,-0.0387,0.6785,100241.5883,-6368151.1490,
51.5500,43269.8571,1071.4661,1415.8558,3.3159,-0.0387,0.6673,100227.9217,-6368151.8239,
51.8000,43530.8921,1068.9821,1358.7544,3.3035,-0.0387,0.6563,100214.8223,-6368152.4738,
52.0500,43791.2932,1066.5033,1304.2105,3.2913,-0.0387,0.6454,100202.2641,-6368153.0997,
52.3000,44051.0616,1064.0294,1252.0984,3.2791,-0.0387,0.6346,100190.2222,-6368153.7027,
52.5500,44310.1984,1061.5602,1202.2988,3.2669,-0.0387,0.6238,100178.6732,-6368154.2837,
52.8000,44568.7047,1059.0956,1154.6989,3.2549,-0.0387,0.6132,100167.5947,-6368154.8436,
53.0500,44826.5816,1056.6355,1109.1920,3.2429,-0.0387,0.6026,100156.9654,-6368155.3834,
53.3000,45083.8299,1054.1795,1065.6769,3.2309,-0.0387,0.5922,100146.7653,-6368155.9038,
53.5500,45340.4508,1051.7277,1024.0579,3.2191,-0.0387,0.5818,100136.9750,-6368156.4057,
53.8000,45596.4450,1049.2797,984.2440,3.2073,-0.0387,0.5715,100127.5765,-6368156.8897,
54.0500,45851.8135,1046.8355,946.1495,3.1955,-0.0387,0.5614,100118.5522,-6368157.3567,
54.3000,46106.5571,1044.3950,909.6926,3.1838,-0.0387,0.5513,100109.8858,-6368157.8073,
54.5500,46360.6766,1041.9580,874.7960,3.1722,-0.0387,0.5412,100101.5615,-6368158.2422,
54.8000,46614.1728,1039.5243,841.3864,3.1606,-0.0387,0.5313,100093.5643,-6368158.6620,
55.0500,46867.0464,1037.0939,809.3942,3.1491,-0.0387,0.5215,100085.8800,-6368159.0673,
55.3000,47119.2982,1034.6675,758.3066,3.1387,-0.0387,0.5117,100078.5403,-6368159.4562,
55.5500,47370.9292,1032.2450,731.4641,3.1314,-0.0387,0.5020,100071.6228,-6368159.8246,
55.8000,47621.9401,1029.8252,705.6257,3.1240,-0.0387,0.4925,100064.9607,-6368160.1810,
56.0500,47872.3314,1027.4082,680.7520,3.1167,-0.0387,0.4830,100058.5439,-6368160.5260,
56.3000,48122.1039,1024.9937,656.8050,3.1094,-0.0387,0.4735,100052.3630,-6368160.8600,
56.5500,48371.2579,1022.5818,633.7483,3.1021,-0.0387,0.4642,100046.4088,-6368161.1832,
56.8000,48619.7942,1020.1723,611.5471,3.0948,-0.0387,0.4549,100040.6726,-6368161.4961,
57.0500,48867.7130,1017.7652,590.1681,3.0875,-0.0387,0.4458,100035.1459,-6368161.7991,
57.3000,49115.0151,1015.3604,569.5790,3.0802,-0.0387,0.4367,100029.8208,-6368162.0924,
57.5500,49361.7008,1012.9579,549.7494,3.0729,-0.0387,0.4276,100024.6894,-6368162.3765,
57.8000,49607.7707,1010.5575,530.6495,3.0656,-0.0387,0.4187,100019.7444,-6368162.6516,
58.0500,49853.2252,1008.1593,512.2513,3.0583,-0.0387,0.4098,100014.9787,-6368162.9180,
58.3000,50098.0646,1005.7632,494.5275,3.0511,-0.0387,0.4010,100010.3853,-6368163.1760,
58.5500,50342.2896,1003.3690,477.4521,3.0438,-0.0387,0.3923,100005.9578,-6368163.4260,
58.8000,50585.9004,1000.9768,461.0003,3.0365,-0.0387,0.3837,100001.6898,-6368163.6681,
59.0500,50829.1957,1002.4969,448.6288,3.0411,-0.0474,0.3710,100244.2998,-6367998.9013,
59.3000,51072.1760,1000.1117,430.1486,3.0343,-0.0474,0.3543,100240.2969,-6367999.1428,
59.5500,51314.5432,997.7284,416.4081,3.0309,-0.0474,0.3378,100236.4607,-6367999.3754,
59.8000,51556.2979,995.3469,403.1053,3.0274,-0.0474,0.3214,100232.7550,-6367999.6012,
60.0500,51797.4402,992.9670,390.2264,3.0240,-0.0474,0.3051,100229.1756,-6367999.8204,
60.3000,52037.9707,990.5889,377.7579,3.0205,-0.0474,0.2890,100225.7180,-6368000.0332,
60.5500,52277.8895,988.2123,365.6867,3.0171,-0.0474,0.2730,100222.3782,-6368000.2398,
60.8000,52517.1970,985.8373,354.0002,3.0136,-0.0474,0.2572,100219.1522,-6368000.4403,
61.0500,52755.8935,983.4639,342.6863,3.0101,-0.0474,0.2415,100216.0361,-6368000.6350,
61.3000,52993.9793,981.0920,331.7331,3.0067,-0.0474,0.2259,100213.0262,-6368000.8241,
61.5500,53231.4546,978.7215,321.1291,3.0032,-0.0474,0.2105,100210.1189,-6368001.0076,
61.8000,53468.3198,976.3526,310.8632,2.9997,-0.0474,0.1952,100207.3107,-6368001.1857,
62.0500,53704.5751,973.9851,300.9248,2.9962,-0.0474,0.1800,100204.5983,-6368001.3587,
62.3000,53940.2208,971.6189,291.3033,2.9926,-0.0474,0.1650,100201.9783,-6368001.5266,
62.5500,54175.2570,969.2542,281.9888,2.9891,-0.0474,0.1501,100199.4478,-6368001.6896,
62.8000,54409.6842,966.8909,272.9714,2.9856,-0.0474,0.1353,100197.0035,-6368001.8479,
