time,altitude,velocity,q,mach,gimbal,theta,apoapsis,periapsis,theta_error
0.2500,1.4857,11.8966,55.4122,0.0280,0.0000,1.5708,5.5574,-6371000.0000,0.0000
0.5500,7.2066,26.2574,348.4238,0.0701,0.0000,1.5708,34.9352,-6371000.0000,0.0000
0.7500,13.4197,35.8800,685.3975,0.0984,0.0000,1.5708,68.7283,-6371000.0000,0.0000
1.0000,23.8985,47.9600,1267.5778,0.1339,0.0000,1.5708,127.1568,-6371000.0000,0.0000
1.2500,37.4042,60.0942,2029.8114,0.1695,0.0000,1.5708,203.7665,-6371000.0000,0.0000
1.5000,53.9498,72.2790,2972.8859,0.2053,0.0000,1.5708,298.7498,-6371000.0000,0.0000
1.7500,73.5476,84.5108,4097.0480,0.2413,0.0000,1.5708,412.2814,-6371000.0000,0.0000
2.0000,96.2088,96.7860,5401.9945,0.2775,0.0000,1.5708,544.5174,-6371000.0000,0.0000
2.2500,121.9439,109.1006,6886.8673,0.3138,0.0000,1.5708,695.5951,-6371000.0000,0.0000
2.5500,156.8965,123.9251,8904.1853,0.3575,0.0000,1.5708,901.9245,-6371000.0000,0.0000
2.8000,189.4257,136.3135,10779.1308,0.3941,0.0000,1.5708,1094.8430,-6371000.0000,0.0000
3.0500,225.0555,148.7293,12827.5215,0.4308,0.0000,1.5708,1306.9136,-6371000.0000,0.0000
3.3000,263.7924,161.1689,15046.1820,0.4676,0.0000,1.5708,1538.1932,-6371000.0000,0.0000
3.5500,305.6417,173.6286,17431.4057,0.5046,0.0000,1.5708,1788.7197,-6371000.0000,0.0000
3.8000,350.6080,186.1046,19978.9696,0.5416,0.0000,1.5708,2058.5125,-6371000.0000,0.0000
4.0500,398.6950,198.5933,22684.1521,0.5788,0.0000,1.5708,2347.5733,-6371000.0000,0.0000
4.3000,449.9054,211.0913,25541.7533,0.6160,0.0000,1.5708,2655.8864,-6371000.0000,0.0000
4.5500,504.2412,223.5952,28546.1183,0.6534,0.0000,1.5708,2983.4195,-6371000.0000,0.0000
4.8000,561.7032,236.1015,31691.1625,0.6908,0.0000,1.5708,3330.1248,-6371000.0000,0.0000
5.0500,622.2918,248.6071,34970.4000,0.7282,0.0000,1.5708,3695.9399,-6371000.0000,0.0000
5.3000,686.0065,261.1089,38376.9730,0.7658,0.0000,1.5708,4080.7887,-6371000.0000,0.0000
5.5500,752.8454,273.5889,41903.3430,0.8034,0.0000,1.5708,4484.5522,-6371000.0000,0.0000
5.8000,822.7738,285.7690,45470.2871,0.8404,0.0000,1.5708,4900.6436,-6371000.0000,0.0000
6.0500,895.6933,297.5096,48998.4693,0.8762,0.0000,1.5708,5322.1935,-6371000.0000,0.0000
6.3000,971.4881,308.7649,52452.0835,0.9107,0.0000,1.5708,5746.0672,-6371000.0000,0.0000
6.5500,1050.0321,319.4974,55797.5646,0.9438,-0.0016,1.5707,6169.2066,-6371000.0000,0.0000
6.8000,1131.1908,329.6777,59004.6790,0.9753,-0.0009,1.5701,6588.7305,-6370999.9999,-0.0008
7.0500,1214.8233,339.2860,62047.4173,1.0052,-0.0006,1.5690,7002.0225,-6370999.9998,-0.0016
7.3000,1300.7852,348.3115,64904.5895,1.0335,-0.0004,1.5677,7406.7980,-6370999.9995,-0.0020
7.5500,1388.9346,356.8406,67574.7454,1.0602,-0.0003,1.5663,7802.5433,-6370999.9986,-0.0023
7.8000,1479.1983,365.2589,70192.7114,1.0865,-0.0002,1.5648,8201.8875,-6370999.9968,-0.0024
8.0500,1571.5589,373.6160,72792.7768,1.1127,-0.0002,1.5633,8608.2737,-6370999.9934,-0.0025
8.3000,1666.0015,381.9169,75372.9761,1.1388,-0.0002,1.5617,9021.7302,-6370999.9875,-0.0026
8.5500,1762.5129,390.1670,77931.5465,1.1648,-0.0002,1.5600,9442.3061,-6370999.9780,-0.0026
8.8000,1861.0809,398.3714,80466.9127,1.1908,-0.0002,1.5583,9870.0704,-6370999.9635,-0.0027
9.0500,1961.6948,406.5355,82977.6726,1.2168,-0.0002,1.5566,10305.1118,-6370999.9424,-0.0028
9.3000,2064.3450,414.6643,85462.5825,1.2427,-0.0002,1.5549,10747.5379,-6370999.9129,-0.0028
9.5000,2147.9257,421.1455,87431.1551,1.2635,-0.0002,1.5534,11106.8802,-6370999.8816,-0.0029
9.7500,2254.2215,429.2241,89866.8531,1.2895,-0.0002,1.5516,11562.9294,-6370999.8309,-0.0029
10.0000,2362.5339,437.2821,92273.9444,1.3155,-0.0002,1.5498,12026.7624,-6370999.7647,-0.0030
10.2500,2472.8584,445.3246,94651.6638,1.3415,-0.0002,1.5479,12498.5553,-6370999.6797,-0.0030
10.5000,2585.1916,453.3567,96999.3423,1.3676,-0.0002,1.5459,12978.5014,-6370999.5724,-0.0031
10.7500,2699.5314,461.3837,99316.3950,1.3938,-0.0002,1.5440,13466.8108,-6370999.4389,-0.0032
11.0000,2815.8771,469.4105,101602.3105,1.4202,-0.0002,1.5420,13963.7104,-6370999.2748,-0.0032
11.2500,2934.2291,477.4423,103856.6402,1.4466,-0.0002,1.5399,14469.4433,-6370999.0751,-0.0033
11.5000,3054.5891,485.4841,106078.9883,1.4732,-0.0002,1.5379,14984.2692,-6370998.8347,-0.0033
11.7500,3176.9600,493.5409,108269.0025,1.4999,-0.0002,1.5358,15508.4639,-6370998.5475,-0.0034
12.0000,3301.3461,501.6177,110426.3651,1.5268,-0.0002,1.5336,16042.3194,-6370998.2072,-0.0034
12.2500,3427.7526,509.7195,112550.7838,1.5539,-0.0002,1.5314,16586.1438,-6370997.8068,-0.0035
12.5000,3556.1863,517.8511,114641.9847,1.5812,-0.0003,1.5292,17140.2615,-6370997.3387,-0.0036
12.7500,3686.6548,526.0176,116699.7035,1.6088,-0.0003,1.5270,17705.0130,-6370996.7945,-0.0036
13.0000,3819.1673,534.2237,118723.6790,1.6366,-0.0003,1.5247,18280.7552,-6370996.1652,-0.0037
13.2500,3953.7338,542.4744,120713.6461,1.6647,-0.0003,1.5224,18867.8616,-6370995.4410,-0.0037
13.5000,4090.3658,550.7745,122669.3291,1.6931,-0.0003,1.5200,19466.7221,-6370994.6113,-0.0038
13.7500,4229.0759,559.1289,124590.4356,1.7218,-0.0003,1.5176,20077.7437,-6370993.6646,-0.0039
14.0000,4369.8777,567.5423,126476.6511,1.7508,-0.0003,1.5152,20701.3505,-6370992.5885,-0.0039
14.2500,4512.7862,576.0196,128327.6329,1.7801,-0.0003,1.5127,21337.9840,-6370991.3697,-0.0040
14.5000,4657.8173,584.5655,130143.0054,1.8099,-0.0003,1.5102,21988.1034,-6370989.9935,-0.0040
14.7500,4804.9884,593.1849,131922.3554,1.8400,-0.0003,1.5077,22652.1861,-6370988.4444,-0.0041
15.0000,4954.3178,601.8824,133665.2269,1.8705,-0.0003,1.5051,23330.7280,-6370986.7055,-0.0042
15.2500,5105.8250,610.6630,135371.1176,1.9015,-0.0003,1.5025,24024.2440,-6370984.7588,-0.0042
15.5000,5259.5306,619.5313,137039.4741,1.9329,-0.0003,1.4998,24733.2683,-6370982.5847,-0.0043
15.7500,5415.4566,628.4921,138669.6891,1.9648,-0.0003,1.4972,25458.3552,-6370980.1621,-0.0043
16.0000,5573.6257,637.5502,140261.0970,1.9972,-0.0003,1.4944,26200.0795,-6370977.4684,-0.0044
16.2500,5734.0622,646.7104,141812.9715,2.0301,-0.0003,1.4917,26959.0370,-6370974.4793,-0.0045
16.5000,5896.7912,655.9774,143324.5223,2.0635,-0.0003,1.4888,27735.8454,-6370971.1687,-0.0045
16.7500,6061.8392,665.3562,144794.8924,2.0975,-0.0003,1.4860,28531.1447,-6370967.5085,-0.0046
17.0000,6229.2336,674.8514,146223.1557,2.1321,-0.0003,1.4831,29345.5981,-6370963.4683,-0.0047
17.2500,6399.0030,684.4679,147608.3154,2.1673,-0.0003,1.4802,30179.8929,-6370959.0159,-0.0047
17.5000,6571.1773,694.2106,148949.3015,2.2032,-0.0003,1.4772,31034.7408,-6370954.1163,-0.0048
17.7500,6745.7875,704.0844,150244.9695,2.2397,-0.0003,1.4742,31910.8796,-6370948.7322,-0.0049
18.0000,6922.8655,714.0941,151494.0994,2.2769,-0.0003,1.4711,32809.0733,-6370942.8233,-0.0049
18.2500,7102.4447,724.2447,152695.3946,2.3148,-0.0003,1.4680,33730.1137,-6370936.3465,-0.0050
18.5000,7284.5595,734.5413,153847.4811,2.3534,-0.0003,1.4649,34674.8211,-6370929.2557,-0.0051
18.7500,7469.2453,744.9887,154948.9076,2.3928,-0.0003,1.4617,35644.0456,-6370921.5011,-0.0051
19.0000,7656.5390,755.5922,155998.1453,2.4330,-0.0003,1.4584,36638.6683,-6370913.0295,-0.0052
19.2500,7846.4784,766.3567,156993.5884,2.4741,-0.0003,1.4551,37659.6026,-6370903.7838,-0.0053
19.5000,8039.1027,777.2875,157933.5552,2.5160,-0.0003,1.4518,38707.7953,-6370893.7026,-0.0054
19.7500,8234.4521,788.3898,158816.2886,2.5588,-0.0003,1.4484,39784.2284,-6370882.7203,-0.0054
20.0000,8432.5681,799.6688,159639.9586,2.6025,-0.0003,1.4450,40889.9205,-6370870.7664,-0.0055
20.2500,8633.4933,811.1301,160402.6636,2.6472,-0.0004,1.4415,42025.9285,-6370857.7653,-0.0056
20.5000,8837.2719,822.7790,161102.4332,2.6929,-0.0004,1.4380,43193.3492,-6370843.6358,-0.0057
20.7500,9043.9488,834.6210,161737.2310,2.7396,-0.0004,1.4345,44393.3215,-6370828.2912,-0.0057
21.0000,9253.5706,846.6618,162304.9583,2.7873,-0.0004,1.4308,45627.0281,-6370811.6382,-0.0058
21.2500,9466.1850,858.9071,162803.4574,2.8362,-0.0004,1.4272,46895.6980,-6370793.5768,-0.0059
21.5000,9681.8410,871.3628,163230.5161,2.8862,-0.0004,1.4234,48200.6083,-6370774.0000,-0.0060
21.7500,9900.5888,884.0348,163583.8731,2.9374,-0.0004,1.4197,49543.0874,-6370752.7928,-0.0061
22.0000,10122.4803,896.9291,163861.2225,2.9898,-0.0004,1.4158,50924.5170,-6370729.8320,-0.0062
22.2500,10347.5683,910.0521,164060.2202,3.0435,-0.0004,1.4119,52346.3353,-6370704.9854,-0.0063
22.5000,10575.9074,923.4101,164178.4902,3.0985,-0.0004,1.4080,53810.0398,-6370678.1115,-0.0063
22.7500,10807.5533,937.0096,164213.6312,3.1549,-0.0004,1.4040,55317.1908,-6370649.0582,-0.0064
23.0000,11042.5635,950.8648,164163.2245,3.2128,-0.0004,1.3999,56869.4148,-6370617.6626,-0.0065
23.2500,11281.0073,965.0502,162390.7141,3.2609,-0.0004,1.3958,58475.1889,-6370583.6896,-0.0066
23.5000,11522.9628,979.5603,161072.3570,3.3098,-0.0004,1.3916,60136.1923,-6370546.9462,-0.0067
23.7500,11768.5069,994.4000,159711.8783,3.3599,-0.0004,1.3874,61854.2181,-6370507.2232,-0.0068
24.0000,12017.7179,1009.5746,158307.6000,3.4111,-0.0004,1.3831,63631.2589,-6370464.2954,-0.0069
24.2500,12270.6749,1025.0891,156858.0078,3.4634,-0.0004,1.3787,65469.3879,-6370417.9208,-0.0070
24.5000,12527.4582,1040.9493,155361.7530,3.5169,-0.0004,1.3743,67370.7626,-6370367.8397,-0.0071
24.7500,12788.1490,1057.1607,153817.6541,3.5716,-0.0004,1.3698,69337.6280,-6370313.7737,-0.0072
25.0000,13052.8299,1073.7293,152224.6984,3.6275,-0.0004,1.3652,71372.3199,-6370255.4238,-0.0073
25.2500,13321.5845,1090.6613,150582.0444,3.6847,-0.0005,1.3606,73477.2689,-6370192.4692,-0.0075
25.5000,13594.4977,1107.9631,148889.0225,3.7431,-0.0005,1.3559,75655.0042,-6370124.5657,-0.0076
25.7500,13871.6558,1125.6411,147145.1375,3.8027,-0.0005,1.3511,77908.1572,-6370051.3440,-0.0077
26.0000,14153.1461,1143.7023,145350.0690,3.8637,-0.0005,1.3462,80239.4664,-6369972.4076,-0.0078
26.2500,14439.0574,1162.1536,143503.6735,3.9259,-0.0005,1.3413,82651.7809,-6369887.3310,-0.0079
26.5000,14729.4799,1181.0023,141605.9846,3.9895,-0.0005,1.3363,85148.0656,-6369795.6578,-0.0080
26.7500,15024.5051,1200.2560,139657.2138,4.0545,-0.0005,1.3312,87731.4054,-6369696.8979,-0.0082
27.0000,15324.2261,1219.9223,137657.7510,4.1209,-0.0005,1.3261,90405.0102,-6369590.5255,-0.0083
27.2500,15628.7373,1240.0092,135608.1640,4.1887,-0.0005,1.3208,93172.2199,-6369475.9761,-0.0084
27.5000,15938.1347,1260.5249,133509.1986,4.2579,-0.0005,1.3155,96036.5095,-6369352.6441,-0.0086
27.7500,16252.5158,1281.4779,131361.7772,4.3286,-0.0005,1.3101,99001.4943,-6369219.8793,-0.0087
28.0000,16570.1824,1282.6981,126524.0040,4.3552,-0.0015,1.3047,100311.9898,-6369146.5315,-0.0088
28.2500,16887.1623,1284.4558,119433.9533,4.3380,-0.0032,1.2994,99942.1720,-6369138.6081,-0.0094
28.5000,17203.7380,1279.9206,114030.8352,4.3452,-0.0024,1.2938,100509.5087,-6369092.2269,-0.0095
28.7500,17519.5330,1275.8434,107816.0492,4.3311,-0.0019,1.2883,100260.8562,-6369080.0242,-0.0095
29.0000,17834.6554,1272.1972,102019.8395,4.3184,-0.0018,1.2828,100070.0869,-6369066.0894,-0.0097
29.2500,18149.3720,1275.7785,96605.7602,4.3072,-0.0018,1.2772,99933.1636,-6369050.4109,-0.0097
29.5000,18463.4490,1272.9302,91541.3599,4.2972,-0.0018,1.2717,99846.5177,-6369033.0168,0.1210
29.7500,18777.1448,1270.4397,87743.9788,4.3118,-0.0013,1.2661,100679.8455,-6368971.4624,0.1523
30.0000,19090.2141,1268.3035,83255.8038,4.3043,-0.0025,1.2606,100684.9066,-6368949.4910,0.1400
30.2500,19402.4099,1266.5125,78193.8240,4.2747,-0.0025,1.2552,99862.9625,-6368969.9060,0.0457
30.5000,19714.1428,1265.0331,74286.3308,4.2694,-0.0034,1.2498,99952.6938,-6368944.9655,
30.7500,20025.3201,1256.9550,70612.4147,4.2652,-0.0016,1.2441,100079.6779,-6368918.1022,
31.0000,20336.0194,1256.0936,66605.3963,4.2594,-0.0027,1.2387,100247.9158,-6368889.3254,
31.2500,20646.1470,1255.5098,63293.8512,4.2542,-0.0029,1.2332,100451.3709,-6368858.3572,
31.5000,20955.4362,1255.1988,60186.4223,4.2500,-0.0036,1.2278,100688.1608,-6368825.1403,
31.7500,21264.1135,1248.2085,56631.0560,4.2231,-0.0036,1.2225,100092.9614,-6368841.1902,
32.0000,21572.5679,1248.3650,53907.3835,4.2205,-0.0031,1.2169,100388.4129,-6368805.1651,
32.2500,21880.0272,1248.7597,51346.7856,4.2188,-0.0037,1.2116,100712.0969,-6368766.7962,
32.5000,22187.0387,1242.4185,48386.5281,4.1943,-0.0037,1.2062,100204.1087,-6368781.0244,
32.7500,22493.3224,1243.2196,46134.7680,4.1939,-0.0047,1.2009,100576.9358,-6368739.5703,
33.0000,22798.9235,1237.2652,43517.1948,4.1708,-0.0047,1.1956,100121.0564,-6368752.6199,
33.2500,23104.2165,1238.4266,41529.7244,4.1717,-0.0039,1.1901,100536.7563,-6368708.0880,
33.5000,23408.5823,1232.8158,39207.8669,4.1498,-0.0039,1.1848,100126.6959,-6368720.0907,
33.7500,23712.7203,1234.3066,37450.2910,4.1519,-0.0040,1.1793,100580.8330,-6368672.5551,
34.0000,24016.0082,1229.0017,35384.7136,4.1311,-0.0040,1.1740,100211.1939,-6368683.6239,
34.2500,24318.8113,1230.7904,33827.5848,4.1342,-0.0056,1.1687,100698.9980,-6368632.8225,
34.5000,24621.1614,1225.7585,31985.0097,4.1144,-0.0056,1.1635,100365.1305,-6368643.0565,
34.7500,24922.2722,1220.8669,30256.9864,4.0951,-0.0056,1.1587,100050.3888,-6368652.7443,
35.0000,25223.6460,1223.0314,28957.0422,4.0995,-0.0079,1.1532,100579.9584,-6368597.9677,
35.2500,25524.0023,1218.3696,27409.8733,4.0810,-0.0079,1.1481,100294.9000,-6368606.9561,
35.5000,25823.2078,1213.8264,25956.3201,4.0630,-0.0079,1.1434,100025.8163,-6368615.4760,
35.7500,26122.7516,1216.3130,24867.5463,4.0685,-0.0078,1.1376,100589.0749,-6368556.3273,
36.0000,26421.3565,1211.9641,23561.7725,4.0512,-0.0078,1.1322,100344.7645,-6368564.2591,
36.2500,26718.8851,1207.7158,22333.1040,4.0343,-0.0078,1.1271,100113.8777,-6368571.7863,
36.5000,27016.1690,1210.4804,21418.8331,4.0408,-0.0054,1.1217,100704.4201,-6368508.1741,
36.7500,27313.2271,1206.3970,20311.7127,4.0244,-0.0054,1.1159,100494.3108,-6368515.2042,
37.0000,27609.2724,1202.3994,19268.5440,4.0084,-0.0054,1.1106,100295.5427,-6368521.8826,
37.2500,27904.3253,1198.4827,18285.1321,3.9926,-0.0054,1.1058,100107.4281,-6368528.2295,
37.5000,28199.2071,1201.5482,17557.5131,4.0002,-0.0091,1.1007,100726.3737,-6368459.8845,
37.8000,28552.7649,1197.0161,16496.4675,3.9819,-0.0091,1.0946,100521.5013,-6368466.9883,
38.0500,28846.3633,1193.3151,15666.7571,3.9670,-0.0091,1.0899,100360.6584,-6368472.5911,
38.3000,29139.0401,1189.6789,14883.2541,3.9523,-0.0091,1.0856,100208.2390,-6368477.9229,
38.5500,29430.8107,1186.1041,14143.0703,3.9378,-0.0091,1.0817,100063.7529,-6368482.9984,
38.8000,29722.4824,1189.4621,13599.2509,3.9464,-0.0178,1.0771,100706.0792,-6368408.5218,
39.0500,30014.0668,1185.9882,12927.2170,3.9323,-0.0178,1.0720,100573.8353,-6368413.3009,
39.3000,30304.7837,1182.5672,12291.7394,3.9184,-0.0178,1.0673,100448.3843,-6368417.8536,
39.5500,30594.6457,1179.1963,11690.6035,3.9047,-0.0178,1.0630,100329.3408,-6368422.1921,
39.8000,30883.6647,1175.8729,11121.7465,3.8912,-0.0178,1.0591,100216.3443,-6368426.3276,
40.0500,31171.8522,1172.5944,10583.2453,3.8779,-0.0178,1.0555,100109.0567,-6368430.2709,
40.3000,31459.2187,1169.3586,10073.3053,3.8647,-0.0178,1.0522,100007.1611,-6368434.0320,
40.5500,31747.1748,1172.9784,9701.0304,3.8742,-0.0265,1.0458,100664.5723,-6368351.9280,
40.8000,32034.4834,1169.8152,9235.9907,3.8613,-0.0265,1.0395,100570.9899,-6368355.4886,
41.0500,32320.9999,1166.6997,8637.7310,3.8446,-0.0265,1.0338,100483.4910,-6368358.8318,
41.3000,32606.7344,1163.6201,8209.0322,3.8278,-0.0265,1.0286,100400.5305,-6368362.0153,
41.5500,32891.6954,1160.5745,7804.2161,3.8112,-0.0265,1.0238,100321.8014,-6368365.0493,
41.8000,33175.8911,1157.5610,7421.7923,3.7947,-0.0265,1.0194,100247.0613,-6368367.9420,
42.0500,33459.3289,1154.5780,7060.3751,3.7785,-0.0265,1.0153,100176.0832,-6368370.7009,
42.3000,33742.0163,1151.6238,6718.6744,3.7624,-0.0265,1.0116,100108.6548,-6368373.3331,
42.5500,34023.9599,1148.6969,6395.4891,3.7465,-0.0265,1.0081,100044.5769,-6368375.8454,
42.8000,34305.6185,1152.5071,6161.0769,3.7526,-0.0353,1.0029,100700.3675,-6368283.2959,
43.0500,34587.6004,1149.6258,5866.9969,3.7369,-0.0353,0.9937,100641.4443,-6368285.6842,
43.3000,34868.8557,1146.7682,5588.6067,3.7214,-0.0353,0.9846,100585.4074,-6368287.9653,
43.5500,35149.3900,1143.9331,5324.9747,3.7060,-0.0353,0.9755,100532.0988,-6368290.1449,
43.8000,35429.2087,1141.1192,5075.2307,3.6908,-0.0353,0.9665,100481.3701,-6368292.2279,
44.0500,35708.3168,1138.3256,4838.5615,3.6757,-0.0353,0.9576,100433.0818,-6368294.2194,
44.3000,35986.7190,1135.5512,4614.2069,3.6608,-0.0353,0.9488,100387.1030,-6368296.1240,
44.5500,36264.4200,1132.7950,4401.4556,3.6460,-0.0353,0.9401,100343.3105,-6368297.9460,
44.8000,36541.4240,1130.0562,4199.6419,3.6313,-0.0353,0.9314,100301.5883,-6368299.6894,
45.0500,36817.7351,1127.3339,4008.1426,3.6168,-0.0353,0.9228,100261.8275,-6368301.3582,
45.3000,37093.3573,1124.6273,3826.3734,3.6023,-0.0353,0.9143,100223.9252,-6368302.9560,
45.5500,37368.2942,1121.9357,3653.7869,3.5880,-0.0353,0.9059,100187.7848,-6368304.4863,
45.8000,37642.5494,1119.2582,3489.8696,3.5738,-0.0353,0.8975,100153.3151,-6368305.9523,
46.0500,37916.1263,1116.5944,3334.1398,3.5597,-0.0353,0.8892,100120.4302,-6368307.3571,
46.3000,38189.0280,1113.9434,3186.1452,3.5457,-0.0353,0.8810,100089.0490,-6368308.7037,
46.5500,38461.2575,1111.3047,3045.4613,3.5319,-0.0353,0.8728,100059.0952,-6368309.9947,
46.8000,38732.8178,1108.6778,2911.6889,3.5181,-0.0353,0.8647,100030.4965,-6368311.2329,
47.0500,39003.7116,1106.0621,2784.4530,3.5044,-0.0353,0.8567,100003.1848,-6368312.4206,
47.3000,39275.1405,1109.7018,2693.2504,3.5106,-0.0440,0.8419,100586.9781,-6368195.4834,
47.5500,39546.0408,1107.1061,2576.3235,3.4970,-0.0440,0.8264,100561.6561,-6368196.6317,
47.8000,39816.2815,1104.5203,2465.0405,3.4836,-0.0440,0.8110,100537.4603,-6368197.7339,
48.0500,40085.8651,1101.9440,2359.1008,3.4702,-0.0440,0.7958,100514.3353,-6368198.7920,
48.3000,40354.7937,1099.3766,2258.2217,3.4569,-0.0440,0.7807,100492.2283,-6368199.8082,
48.5500,40623.0694,1096.8179,2162.1366,3.4438,-0.0440,0.7658,100471.0897,-6368200.7842,
48.8000,40890.6942,1094.2674,2070.5946,3.4307,-0.0440,0.7510,100450.8723,-6368201.7219,
49.0500,41157.6701,1091.7248,1983.3590,3.4177,-0.0440,0.7363,100431.5318,-6368202.6230,
49.3000,41423.9988,1089.1898,1900.2068,3.4047,-0.0440,0.7217,100413.0258,-6368203.4892,
49.5500,41689.6821,1086.6619,1820.9274,3.3919,-0.0440,0.7072,100395.3145,-6368204.3219,
49.8000,41954.7218,1084.1410,1745.3224,3.3791,-0.0440,0.6929,100378.3601,-6368205.1228,
50.0500,42219.1193,1081.6266,1673.2043,3.3664,-0.0440,0.6787,100362.1267,-6368205.8930,
50.3000,42482.8763,1079.1187,1604.3961,3.3538,-0.0440,0.6646,100346.5802,-6368206.6341,
50.5500,42745.9941,1076.6168,1538.7307,3.3412,-0.0440,0.6507,100331.6886,-6368207.3472,
50.8000,43008.4742,1074.1207,1476.0502,3.3288,-0.0440,0.6368,100317.4212,-6368208.0336,
51.0500,43270.3179,1071.6302,1416.2054,3.3164,-0.0440,0.6231,100303.7490,-6368208.6944,
51.3000,43531.5265,1069.1451,1359.0552,3.3040,-0.0440,0.6095,100290.6445,-6368209.3307,
51.5500,43792.1012,1066.6651,1304.4663,3.2917,-0.0440,0.5961,100278.0817,-6368209.9436,
51.8000,44052.0432,1064.1901,1252.3124,3.2795,-0.0440,0.5827,100266.0356,-6368210.5339,
52.0500,44311.3537,1061.7198,1202.4741,3.2674,-0.0440,0.5695,100254.4829,-6368211.1028,
52.3000,44570.0336,1059.2541,1154.8385,3.2553,-0.0440,0.5563,100243.4010,-6368211.6510,
52.5500,44828.0841,1056.7928,1109.2985,3.2433,-0.0440,0.5433,100232.7687,-6368212.1794,
52.8000,45085.5060,1054.3357,1065.7529,3.2314,-0.0440,0.5304,100222.5659,-6368212.6889,
53.0500,45342.3005,1051.8827,1024.1057,3.2195,-0.0440,0.5176,100212.7733,-6368213.1802,
53.3000,45598.4683,1049.4335,984.2659,3.2077,-0.0440,0.5049,100203.3727,-6368213.6540,
53.5500,45854.0104,1046.9882,946.1474,3.1959,-0.0440,0.4923,100194.3466,-6368214.1111,
53.8000,46108.9276,1044.5465,909.6684,3.1842,-0.0440,0.4799,100185.6786,-6368214.5522,
54.0500,46363.2208,1042.1083,874.7516,3.1726,-0.0440,0.4675,100177.3529,-6368214.9779,
54.3000,46616.8906,1039.6734,841.3235,3.1610,-0.0440,0.4553,100169.3546,-6368215.3888,
54.5500,46869.9378,1037.2418,809.3142,3.1495,-0.0440,0.4431,100161.6694,-6368215.7855,
54.8000,47122.3632,1034.8142,758.2356,3.1392,-0.0440,0.4311,100154.3288,-6368216.1662,
55.0500,47374.1678,1032.3905,731.3786,3.1318,-0.0440,0.4192,100147.4107,-6368216.5268,
55.3000,47625.3523,1029.9695,705.5269,3.1245,-0.0440,0.4073,100140.7480,-6368216.8757,
55.5500,47875.9173,1027.5512,680.6408,3.1171,-0.0440,0.3956,100134.3307,-6368217.2133,
55.8000,48125.8633,1025.1355,656.6824,3.1098,-0.0440,0.3840,100128.1495,-6368217.5402,
56.0500,48375.1910,1022.7224,633.6153,3.1025,-0.0440,0.3724,100122.1951,-6368217.8565,
56.3000,48623.9008,1020.3116,611.4045,3.0952,-0.0440,0.3610,100116.4588,-6368218.1628,
56.5500,48871.9933,1017.9033,590.0167,3.0879,-0.0440,0.3497,100110.9322,-6368218.4593,
56.8000,49119.4690,1015.4972,569.4196,3.0806,-0.0440,0.3385,100105.6072,-6368218.7463,
57.0500,49366.3283,1013.0934,549.5826,3.0733,-0.0440,0.3273,100100.4761,-6368219.0243,
57.3000,49612.5718,1010.6918,530.4762,3.0660,-0.0440,0.3163,100095.5314,-6368219.2935,
57.5500,49858.1998,1008.2923,512.0720,3.0587,-0.0440,0.3053,100090.7660,-6368219.5542,
57.8000,50103.2129,1005.8948,494.3428,3.0515,-0.0440,0.2945,100086.1731,-6368219.8067,
58.0500,50347.6114,1003.4994,477.2626,3.0442,-0.0440,0.2837,100081.7461,-6368220.0513,
58.3000,50591.3958,1001.1059,460.8065,3.0369,-0.0440,0.2731,100077.4787,-6368220.2883,
58.5500,50834.5665,998.7143,444.9504,3.0297,-0.0440,0.2625,100073.3649,-6368220.5178,
58.8000,51077.1238,996.3247,426.6545,3.0229,-0.0440,0.2520,100069.4035,-6368220.7400,
59.0500,51319.0682,993.9370,413.0338,3.0194,-0.0440,0.2416,100065.6030,-6368220.9541,
59.3000,51560.4000,991.5510,399.8468,3.0160,-0.0440,0.2313,100061.9318,-6368221.1621,
59.5500,51801.1196,989.1666,387.0797,3.0125,-0.0440,0.2211,100058.3855,-6368221.3640,
59.8000,52041.2272,986.7838,374.7193,3.0090,-0.0440,0.2110,100054.9599,-6368221.5599,
60.0500,52280.7232,984.4027,362.7525,3.0055,-0.0440,0.2010,100051.6508,-6368221.7502,
60.3000,52519.6080,982.0231,351.1668,3.0020,-0.0440,0.1910,100048.4543,-6368221.9349,
60.5500,52757.8817,979.6450,339.9503,2.9985,-0.0440,0.1812,100045.3666,-6368222.1143,
60.8000,52995.5448,977.2684,329.0912,2.9950,-0.0440,0.1714,100042.3841,-6368222.2884,
61.0500,53232.5974,974.8933,318.5781,2.9914,-0.0440,0.1617,100039.5031,-6368222.4574,
61.3000,53469.0399,972.5196,308.4000,2.9879,-0.0440,0.1521,100036.7202,-6368222.6216,
61.5500,53704.8724,970.1473,298.5464,2.9844,-0.0440,0.1426,100034.0321,-6368222.7809,
61.8000,53940.0954,967.7763,289.0068,2.9808,-0.0440,0.1331,100031.4356,-6368222.9356,
62.0500,54174.7090,965.4068,279.7714,2.9772,-0.0440,0.1238,100028.9276,-6368223.0858,
62.3000,54408.7134,963.0385,270.8304,2.9737,-0.0440,0.1145,100026.5050,-6368223.2316,
62.5500,54642.1090,960.6716,262.1746,2.9701,-0.0440,0.1053,100024.1650,-6368223.3732,
62.8000,54874.8959,958.3059,253.7948,2.9665,-0.0440,0.0962,100021.9048,-6368223.5107,
